Date,Close_BTC-USD,Close_BZ=F,Close_CL=F,Close_TSLA,Close_^DJI,Close_^GSPC,Close_^TNX,Close_^VIX,High_BTC-USD,High_BZ=F,High_CL=F,High_TSLA,High_^DJI,High_^GSPC,High_^TNX,High_^VIX,Low_BTC-USD,Low_BZ=F,Low_CL=F,Low_TSLA,Low_^DJI,Low_^GSPC,Low_^TNX,Low_^VIX,Open_BTC-USD,Open_BZ=F,Open_CL=F,Open_TSLA,Open_^DJI,Open_^GSPC,Open_^TNX,Open_^VIX,Volume_BTC-USD,Volume_BZ=F,Volume_CL=F,Volume_TSLA,Volume_^DJI,Volume_^GSPC,Volume_^TNX,Volume_^VIX,CPI,PPI,Unemployment_Rate,Consumer_Sentiment,Federal_Funds_Rate,Durable_Goods_Orders,Industrial_Production_Index,Labor_Force_Participation
2010-07-13,,76.6500015258789,77.1500015258789,1.2093329429626465,10363.01953125,1095.3399658203125,3.114000082015991,24.559999465942383,,76.91999816894531,77.37000274658203,1.2426669597625732,10407.8203125,1099.4599609375,3.124000072479248,24.56999969482422,,74.8499984741211,74.25,1.1266670227050781,10217.5498046875,1080.6500244140625,3.069999933242798,23.1200008392334,,74.94000244140625,75.05999755859375,1.1593329906463623,10217.5498046875,1080.6500244140625,3.069999933242798,23.290000915527344,,143.0,361792.0,40201500.0,179040000.0,4640460000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-14,,76.7699966430664,77.04000091552734,1.3226670026779175,10366.7197265625,1095.1700439453125,3.049999952316284,24.889999389648438,,76.98999786376953,78.1500015258789,1.3433330059051514,10400.099609375,1099.0799560546875,3.115000009536743,25.799999237060547,,76.19999694824219,76.37999725341797,1.184000015258789,10303.0,1087.6800537109375,3.0390000343322754,24.18000030517578,,76.66000366210938,77.12999725341797,1.1959999799728394,10370.9599609375,1095.6099853515625,3.1040000915527344,24.610000610351562,,561.0,364471.0,62928000.0,208530000.0,4521050000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-15,,76.7699966430664,76.62000274658203,1.3259999752044678,10359.3095703125,1096.47998046875,2.9779999256134033,25.139999389648438,,76.98999786376953,77.66000366210938,1.4333330392837524,10379.740234375,1098.6600341796875,3.0840001106262207,27.239999771118164,,76.19999694824219,75.33000183105469,1.2666670083999634,10240.48046875,1080.530029296875,2.9649999141693115,24.739999771118164,,76.66000366210938,76.76000213623047,1.329332947731018,10367.099609375,1094.4599609375,3.065999984741211,25.079999923706055,,561.0,366023.0,56097000.0,210000000.0,4552470000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-16,,75.37000274658203,76.01000213623047,1.3760000467300415,10097.900390625,1064.8800048828125,2.938999891281128,26.25,,76.19000244140625,77.1500015258789,1.4199999570846558,10356.2001953125,1093.8499755859375,3.007999897003174,28.15999984741211,,74.66999816894531,75.25,1.3366669416427612,10079.580078125,1063.3199462890625,2.9179999828338623,25.709999084472656,,76.06999969482422,76.81999969482422,1.3799999952316284,10356.2001953125,1093.8499755859375,2.9839999675750732,25.770000457763672,,92.0,225250.0,39319500.0,335060000.0,5297350000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-19,,75.62000274658203,76.54000091552734,1.4606670141220093,10154.4296875,1071.25,2.9639999866485596,25.969999313354492,,77.18000030517578,77.69000244140625,1.4833329916000366,10187.2802734375,1074.699951171875,2.9660000801086426,27.299999237060547,,74.79000091552734,75.5,1.3946670293807983,10073.6796875,1061.1099853515625,2.930000066757202,25.1200008392334,,75.18000030517578,75.72000122070312,1.4246670007705688,10098.1201171875,1066.8499755859375,2.950000047683716,27.020000457763672,,259.0,169548.0,37297500.0,176970000.0,4089500000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-20,,76.22000122070312,77.44000244140625,1.3533329963684082,10229.9599609375,1083.47998046875,2.931999921798706,23.93000030517578,,76.4800033569336,77.56999969482422,1.4566669464111328,10236.400390625,1083.93994140625,2.9539999961853027,27.399999618530273,,74.7699966430664,75.6500015258789,1.3366669416427612,10007.759765625,1056.8800048828125,2.8959999084472656,23.790000915527344,,75.08999633789062,76.4000015258789,1.4566669464111328,10151.48046875,1064.530029296875,2.9179999828338623,27.350000381469727,,408.0,285817.0,27379500.0,194410000.0,4713280000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-21,,75.37000274658203,76.55999755859375,1.3480000495910645,10120.5302734375,1069.5899658203125,2.8919999599456787,25.639999389648438,,77.20999908447266,78.56999969482422,1.3933329582214355,10265.5400390625,1088.9599609375,2.9660000801086426,26.6299991607666,,75.08000183105469,76.19999694824219,1.2999999523162842,10065.5,1065.25,2.8910000324249268,23.59000015258789,,76.93000030517578,77.8499984741211,1.3773330450057983,10226.01953125,1086.6700439453125,2.9570000171661377,23.610000610351562,,576.0,322410.0,18787500.0,203900000.0,4747180000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-22,,77.81999969482422,79.30000305175781,1.399999976158142,10322.2998046875,1093.6700439453125,2.931999921798706,24.6299991607666,,77.91000366210938,79.41999816894531,1.4166669845581055,10363.240234375,1097.5,2.947999954223633,24.850000381469727,,75.5199966430664,76.16000366210938,1.3580000400543213,10121.8095703125,1072.1400146484375,2.9030001163482666,23.719999313354492,,75.62000274658203,76.43000030517578,1.3666670322418213,10121.8095703125,1072.1400146484375,2.9140000343322754,24.3700008392334,,521.0,358815.0,14367000.0,202220000.0,4826900000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-23,,77.44999694824219,78.9800033569336,1.4193329811096191,10424.6201171875,1102.6600341796875,2.99399995803833,23.469999313354492,,77.83999633789062,79.5999984741211,1.4373329877853394,10441.9501953125,1103.72998046875,3.0,25.170000076293945,,76.94999694824219,78.4000015258789,1.4040000438690186,10287.48046875,1087.8800048828125,2.930999994277954,23.31999969482422,,77.47000122070312,79.2699966430664,1.4126670360565186,10321.16015625,1092.1700439453125,2.9739999771118164,24.790000915527344,,120.0,259741.0,9804000.0,200000000.0,4524570000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-26,,77.5,78.9800033569336,1.3966670036315918,10525.4296875,1115.010009765625,2.99399995803833,22.729999542236328,,77.6500015258789,79.33000183105469,1.4333330392837524,10526.7900390625,1115.010009765625,3.0339999198913574,24.610000610351562,,76.62999725341797,78.05999755859375,1.3533329963684082,10414.400390625,1101.300048828125,2.9830000400543213,22.700000762939453,,76.87999725341797,78.9800033569336,1.4333330392837524,10424.169921875,1102.8900146484375,2.989000082015991,24.3700008392334,,116.0,227656.0,13833000.0,178820000.0,4009650000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-27,,76.12999725341797,77.5,1.3700000047683716,10537.6904296875,1113.8399658203125,3.046999931335449,23.190000534057617,,78.08999633789062,79.69000244140625,1.4119999408721924,10578.330078125,1120.949951171875,3.053999900817871,23.56999969482422,,75.54000091552734,76.79000091552734,1.3506669998168945,10494.8603515625,1109.780029296875,3.0209999084472656,21.860000610351562,,77.66000366210938,78.91999816894531,1.3940000534057617,10525.2802734375,1117.3599853515625,3.0409998893737793,21.889999389648438,,304.0,377844.0,9295500.0,180550000.0,4725690000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-28,,76.05999755859375,76.98999786376953,1.3813329935073853,10497.8798828125,1106.1300048828125,3.000999927520752,24.25,,76.26000213623047,77.73999786376953,1.3933329582214355,10548.51953125,1114.6600341796875,3.061000108718872,24.540000915527344,,74.8499984741211,75.9000015258789,1.3673330545425415,10463.2197265625,1103.1099853515625,2.996000051498413,22.239999771118164,,76.05999755859375,77.08000183105469,1.3700000047683716,10537.009765625,1112.8399658203125,3.0360000133514404,23.93000030517578,,269.0,314173.0,7008000.0,162070000.0,4002390000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-29,,77.58999633789062,78.36000061035156,1.3566670417785645,10467.16015625,1101.530029296875,2.999000072479248,24.1299991607666,,78.12999725341797,78.88999938964844,1.3919999599456787,10584.990234375,1115.9000244140625,3.0339999198913574,25.540000915527344,,75.66000366210938,76.44999694824219,1.3333330154418945,10387.3896484375,1092.8199462890625,2.9630000591278076,23.040000915527344,,76.30000305175781,76.88999938964844,1.3846670389175415,10498.9404296875,1108.0699462890625,2.996999979019165,23.399999618530273,,497.0,350581.0,9240000.0,202110000.0,4612420000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-07-30,,78.18000030517578,78.94999694824219,1.329332947731018,10465.9404296875,1101.5999755859375,2.9070000648498535,23.5,,78.30000305175781,79.05000305175781,1.3626669645309448,10507.1904296875,1106.43994140625,2.9570000171661377,27.31999969482422,,76.2300033569336,76.83000183105469,1.303333044052124,10347.5,1088.010009765625,2.9030001163482666,23.350000381469727,,76.7699966430664,78.25,1.3466670513153076,10465.1904296875,1098.43994140625,2.9570000171661377,25.469999313354492,,161.0,294425.0,6403500.0,208160000.0,4006450000.0,0.0,0.0,217.605,184.1,9.4,67.8,0.18,187506.0,92.2549,64.6
2010-08-02,,80.81999969482422,81.33999633789062,1.3946670293807983,10674.3798828125,1125.8599853515625,2.9630000591278076,22.010000228881836,,81.08999633789062,81.7699966430664,1.3980000019073486,10692.2001953125,1127.300048828125,2.9639999866485596,23.239999771118164,,79.1500015258789,78.83000183105469,1.3553329706192017,10468.58984375,1107.530029296875,2.934000015258789,21.739999771118164,,79.25,78.94999694824219,1.3666670322418213,10468.8203125,1107.530029296875,2.934000015258789,23.06999969482422,,146.0,306098.0,10771500.0,167640000.0,4144180000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-03,,82.68000030517578,82.55000305175781,1.463333010673523,10636.3798828125,1120.4599609375,2.9140000343322754,22.6299991607666,,82.77999877929688,82.63999938964844,1.463333010673523,10676.9501953125,1125.43994140625,2.938999891281128,23.059999465942383,,81.04000091552734,81.11000061035156,1.3880000114440918,10600.9599609375,1116.760009765625,2.8940000534057617,21.979999542236328,,81.04000091552734,81.41000366210938,1.399999976158142,10673.919921875,1125.3399658203125,2.9100000858306885,22.440000534057617,,270.0,290979.0,18457500.0,164880000.0,4071820000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-04,,82.19999694824219,82.47000122070312,1.4173330068588257,10680.4296875,1127.239990234375,2.9519999027252197,22.209999084472656,,82.79000091552734,82.97000122070312,1.4786670207977295,10702.990234375,1128.75,2.9549999237060547,23.690000534057617,,81.62999725341797,81.62000274658203,1.3899999856948853,10627.5302734375,1119.4599609375,2.88700008392334,22.15999984741211,,82.31999969482422,82.41999816894531,1.463333010673523,10630.2001953125,1121.06005859375,2.8980000019073486,22.690000534057617,,219.0,293321.0,13695000.0,173360000.0,4057850000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-05,,81.61000061035156,82.01000213623047,1.363332986831665,10674.98046875,1125.81005859375,2.9149999618530273,22.100000381469727,,81.75,82.4800033569336,1.4366669654846191,10679.75,1126.56005859375,2.9549999237060547,23.1299991607666,,81.0999984741211,81.55999755859375,1.3366669416427612,10612.849609375,1118.81005859375,2.8959999084472656,22.06999969482422,,81.75,82.44000244140625,1.4359999895095825,10679.669921875,1125.780029296875,2.9509999752044678,23.040000915527344,,54.0,234811.0,11943000.0,139610000.0,3685560000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-06,,80.16000366210938,80.69999694824219,1.305999994277954,10653.5595703125,1121.6400146484375,2.8239998817443848,21.739999771118164,,81.5199966430664,82.66999816894531,1.343999981880188,10668.7001953125,1123.06005859375,2.9200000762939453,23.889999389648438,,79.56999969482422,80.04000091552734,1.301332950592041,10515.3701171875,1107.1700439453125,2.816999912261963,21.719999313354492,,81.16999816894531,82.12000274658203,1.340000033378601,10668.5498046875,1122.0699462890625,2.9110000133514404,23.34000015258789,,264.0,397532.0,11128500.0,154870000.0,3857890000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-09,,80.98999786376953,81.4800033569336,1.3066669702529907,10698.75,1127.7900390625,2.822000026702881,22.139999389648438,,81.2699966430664,81.76000213623047,1.3320000171661377,10719.9404296875,1129.239990234375,2.8399999141693115,22.8700008392334,,80.4000015258789,80.70999908447266,1.2966669797897339,10649.400390625,1120.9100341796875,2.815000057220459,21.360000610351562,,81.01000213623047,80.91000366210938,1.3266669511795044,10654.6201171875,1122.800048828125,2.815000057220459,21.850000381469727,,156.0,267083.0,12190500.0,166330000.0,3979360000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-10,,79.5999984741211,80.25,1.2686669826507568,10644.25,1121.06005859375,2.7809998989105225,22.3700008392334,,79.95999908447266,81.62000274658203,1.309999942779541,10700.7099609375,1127.1600341796875,2.8389999866485596,24.239999771118164,,78.51000213623047,79.19999694824219,1.254667043685913,10551.6201171875,1111.5799560546875,2.744999885559082,22.170000076293945,,79.38999938964844,81.44000244140625,1.309999942779541,10696.6298828125,1122.9200439453125,2.811000108718872,23.299999237060547,,266.0,385854.0,19219500.0,203490000.0,3979360000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-11,,77.63999938964844,78.0199966430664,1.1933330297470093,10378.830078125,1089.469970703125,2.684999942779541,25.389999389648438,,79.02999877929688,80.44000244140625,1.2586669921875,10631.900390625,1116.8900146484375,2.7339999675750732,26.100000381469727,,77.43000030517578,77.41999816894531,1.190000057220459,10367.330078125,1088.550048828125,2.683000087738037,24.959999084472656,,79.02999877929688,80.22000122070312,1.246000051498413,10631.8203125,1116.8900146484375,2.7290000915527344,24.959999084472656,,188.0,416889.0,11964000.0,219330000.0,4511860000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-12,,75.5199966430664,75.73999786376953,1.1733330488204956,10319.9501953125,1083.6099853515625,2.734999895095825,25.729999542236328,,76.77999877929688,77.97000122070312,1.1933330297470093,10361.650390625,1086.719970703125,2.753999948501587,27.209999084472656,,75.33000183105469,75.5199966430664,1.1593329906463623,10268.7099609375,1076.68994140625,2.690999984741211,25.18000030517578,,76.48999786376953,77.30999755859375,1.1866669654846191,10361.580078125,1081.47998046875,2.7290000915527344,27.209999084472656,,283.0,430788.0,10365000.0,221030000.0,4521050000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-13,,75.11000061035156,75.38999938964844,1.2213330268859863,10303.150390625,1079.25,2.687999963760376,26.239999771118164,,75.75,76.73999786376953,1.2300000190734863,10354.919921875,1086.25,2.7269999980926514,26.260000228881836,,74.75,75.01000213623047,1.1773329973220825,10285.4404296875,1079.0,2.686000108718872,25.450000762939453,,75.5199966430664,75.75,1.2120000123977661,10320.330078125,1082.219970703125,2.7130000591278076,26.079999923706055,,116.0,286126.0,9510000.0,151620000.0,3328890000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-16,,74.8499984741211,75.23999786376953,1.2519999742507935,10302.009765625,1079.3800048828125,2.575000047683716,26.100000381469727,,74.8499984741211,75.94999694824219,1.2533329725265503,10333.1201171875,1082.6199951171875,2.627000093460083,28.100000381469727,,74.8499984741211,74.86000061035156,1.2173329591751099,10209.5302734375,1069.489990234375,2.572000026702881,25.3799991607666,,74.8499984741211,75.5999984741211,1.2300000190734863,10303.0703125,1077.489990234375,2.619999885559082,27.40999984741211,,119.0,237455.0,7287000.0,146040000.0,3142450000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-17,,76.93000030517578,75.7699966430664,1.2766669988632202,10405.849609375,1092.5400390625,2.6449999809265137,24.329999923706055,,77.69000244140625,76.62999725341797,1.2933330535888672,10480.4404296875,1100.1400146484375,2.6589999198913574,24.889999389648438,,76.4800033569336,75.01000213623047,1.2519999742507935,10297.4697265625,1081.1600341796875,2.5980000495910645,23.709999084472656,,76.7699966430664,75.05999755859375,1.2640000581741333,10297.6298828125,1081.1600341796875,2.5999999046325684,24.719999313354492,,302.0,347432.0,6718500.0,191340000.0,3968210000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-18,,76.47000122070312,75.41999816894531,1.2513329982757568,10415.5400390625,1094.1600341796875,2.6410000324249268,24.59000015258789,,76.66999816894531,75.73999786376953,1.305999994277954,10472.2998046875,1099.77001953125,2.6429998874664307,25.229999542236328,,75.33000183105469,73.83000183105469,1.2400000095367432,10330.01953125,1085.760009765625,2.5799999237060547,23.399999618530273,,75.95999908447266,75.44999694824219,1.305999994277954,10398.58984375,1092.0799560546875,2.6040000915527344,24.299999237060547,,247.0,247104.0,9019500.0,168560000.0,3724260000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-19,,75.30000305175781,74.43000030517578,1.25266695022583,10271.2099609375,1075.6300048828125,2.5789999961853027,26.440000534057617,,76.73999786376953,76.0999984741211,1.2833329439163208,10411.150390625,1092.43994140625,2.6679999828338623,26.780000686645508,,75.0199966430664,73.95999908447266,1.222000002861023,10216.1904296875,1070.6600341796875,2.556999921798706,24.260000228881836,,76.73999786376953,75.2699966430664,1.2359999418258667,10411.150390625,1092.43994140625,2.6659998893737793,24.479999542236328,,260.0,123224.0,8686500.0,227740000.0,4290540000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-20,,74.26000213623047,73.45999908447266,1.273332953453064,10213.6201171875,1071.68994140625,2.611999988555908,25.489999771118164,,74.77999877929688,74.5999984741211,1.2740000486373901,10270.98046875,1075.6300048828125,2.621000051498413,27.0,,74.01000213623047,73.19000244140625,1.2339999675750732,10147.240234375,1063.9100341796875,2.546999931335449,25.489999771118164,,74.51000213623047,74.44999694824219,1.2433329820632935,10270.98046875,1075.6300048828125,2.552000045776367,26.729999542236328,,160.0,246977.0,4440000.0,251150000.0,3761570000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-23,,73.62000274658203,73.0999984741211,1.3420000076293945,10174.41015625,1067.3599853515625,2.6070001125335693,25.65999984741211,,74.8499984741211,74.4800033569336,1.3593330383300781,10304.7001953125,1081.5799560546875,2.63700008392334,25.969999313354492,,73.2699966430664,72.75,1.2666670083999634,10170.2900390625,1067.0799560546875,2.6019999980926514,24.6200008392334,,74.83000183105469,73.9000015258789,1.2726670503616333,10215.509765625,1073.3599853515625,2.628999948501587,25.969999313354492,,421.0,252439.0,16321500.0,173000000.0,3210950000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-24,,72.37999725341797,71.62999725341797,1.2799999713897705,10040.4501953125,1051.8699951171875,2.499000072479248,27.459999084472656,,73.13999938964844,73.05000305175781,1.3140000104904175,10173.0498046875,1063.199951171875,2.5460000038146973,28.770000457763672,,72.12999725341797,71.31999969482422,1.2633329629898071,9991.1796875,1046.6800537109375,2.4690001010894775,26.31999969482422,,72.80000305175781,72.94999694824219,1.2833329439163208,10173.0498046875,1063.199951171875,2.5250000953674316,27.90999984741211,,284.0,340994.0,10096500.0,223680000.0,4436330000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
2010-08-25,,73.4800033569336,72.5199966430664,1.3266669511795044,10060.0595703125,1055.3299560546875,2.5380001068115234,26.700000762939453,,73.79000091552734,72.87000274658203,1.3320000171661377,10097.400390625,1059.3800048828125,2.5429999828338623,28.920000076293945,,71.75,70.76000213623047,1.237333059310913,9937.98046875,1039.8299560546875,2.4189999103546143,26.459999084472656,,72.55000305175781,71.47000122070312,1.2773330211639404,10040.150390625,1048.97998046875,2.4600000381469727,28.299999237060547,,328.0,343405.0,7549500.0,183890000.0,4360190000.0,0.0,0.0,217.923,184.9,9.5,68.9,0.19,191745.0,92.5936,64.7
