Date,Close_BTC-USD,Close_BZ=F,Close_CL=F,Close_TSLA,Close_^DJI,Close_^GSPC,Close_^TNX,Close_^VIX,High_BTC-USD,High_BZ=F,High_CL=F,High_TSLA,High_^DJI,High_^GSPC,High_^TNX,High_^VIX,Low_BTC-USD,Low_BZ=F,Low_CL=F,Low_TSLA,Low_^DJI,Low_^GSPC,Low_^TNX,Low_^VIX,Open_BTC-USD,Open_BZ=F,Open_CL=F,Open_TSLA,Open_^DJI,Open_^GSPC,Open_^TNX,Open_^VIX,Volume_BTC-USD,Volume_BZ=F,Volume_CL=F,Volume_TSLA,Volume_^DJI,Volume_^GSPC,Volume_^TNX,Volume_^VIX,CPI,PPI,Unemployment_Rate,Consumer_Sentiment,Federal_Funds_Rate,Durable_Goods_Orders,Industrial_Production_Index,Labor_Force_Participation,Label,SMA_5,SMA_10,EMA_5,EMA_10,Upper_Band,Lower_Band,RSI_14,ATR_14,MACD,Signal_Line,ROC_14,Close_TSLA_Lag1,Close_TSLA_Lag2,Close_TSLA_Lag3,Close_TSLA_Lag4,Close_TSLA_Lag5,Open_TSLA_Lag1,Open_TSLA_Lag2,Open_TSLA_Lag3,Open_TSLA_Lag4,Open_TSLA_Lag5,Open_Close_Diff
2018-03-01,10951.0,65.70999908447266,60.9900016784668,22.062000274658203,24608.98046875,2677.669921875,2.803999900817871,22.469999313354492,11052.2998046875,65.70999908447266,61.83000183105469,23.244667053222656,25185.349609375,2730.889892578125,2.868000030517578,25.299999237060547,10352.7001953125,65.70999908447266,60.18000030517578,22.004667282104492,24442.560546875,2659.64990234375,2.7950000762939453,19.56999969482422,10385.0,65.70999908447266,61.54999923706055,23.000667572021484,25024.0390625,2715.219970703125,2.8310000896453857,19.959999084472656,7317279744.0,44819.0,812505.0,103284000.0,506280000.0,4514490000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,23.125999450683594,22.797799491882323,22.762482197345776,22.722642442744657,23.982120275854225,20.66414647066677,45.93437346820029,0.7901644503878315,0.1573696419852623,0.1088074930121154,6.6071727782372776,22.87066650390625,23.39933204650879,23.82799911499023,23.469999313354492,23.07799911499023,23.504667282104492,23.75,23.566667556762695,23.18866729736328,22.368667602539062,0.1300010681152343
2018-03-02,11086.400390625,64.37000274658203,61.25,22.341333389282227,24538.060546875,2691.25,2.8570001125335693,19.59000015258789,11189.0,64.68000030517578,61.599998474121094,22.347999572753903,24592.4609375,2696.25,2.869999885559082,26.219999313354492,10850.099609375,63.20000076293945,60.130001068115234,21.531333923339844,24217.759765625,2647.320068359375,2.816999912261963,19.36000061035156,10977.400390625,64.23999786376953,61.34000015258789,21.798667907714844,24394.91015625,2658.889892578125,2.816999912261963,22.469999313354492,7620590080.0,39587.0,613514.0,76392000.0,437130000.0,3891250000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,22.900266265869146,22.79533290863037,22.622099261324593,22.653313523933303,23.930990315658548,20.65774297596743,48.489347894294035,0.7920573931754191,0.118219533798662,0.1106899011694247,6.141317290172029,22.062000274658203,22.87066650390625,23.39933204650879,23.82799911499023,23.469999313354492,23.000667572021484,23.504667282104492,23.75,23.566667556762695,23.18866729736328,-0.2633323669433594
2018-03-05,11573.2998046875,65.54000091552734,62.56999969482422,22.22333335876465,24874.759765625,2720.93994140625,2.88100004196167,18.729999542236328,11704.099609375,65.87000274658203,62.790000915527344,22.516666412353516,24961.0,2728.090087890625,2.8949999809265137,21.56999969482422,11443.900390625,64.0999984741211,61.099998474121094,21.952667236328125,24387.150390625,2675.75,2.8299999237060547,17.940000534057617,11532.400390625,64.69000244140625,61.54999923706055,22.159332275390625,24471.310546875,2681.06005859375,2.8420000076293945,21.549999237060547,6468539904.0,31209.0,599266.0,57357000.0,383910000.0,3733640000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,22.579333114624024,22.78106632232666,22.489177293804612,22.57513531208446,23.931582486702517,20.658617365287228,47.46883552168365,0.7757675205218456,0.0767860331120466,0.1039091275579491,2.9938820287256744,22.341333389282227,22.062000274658203,22.87066650390625,23.39933204650879,23.82799911499023,21.798667907714844,23.000667572021484,23.504667282104492,23.75,23.566667556762695,-0.1820011138916015
2018-03-06,10779.900390625,65.79000091552734,62.599998474121094,21.8799991607666,24884.119140625,2728.1201171875,2.877000093460083,18.36000061035156,11500.099609375,66.1500015258789,63.279998779296875,22.42466735839844,24995.240234375,2732.080078125,2.8970000743865967,19.63999938964844,10694.2998046875,65.30999755859375,62.16999816894531,21.802000045776367,24708.41015625,2711.260009765625,2.8570001125335693,17.68000030517578,11500.099609375,65.58999633789062,62.58000183105469,22.25,24965.890625,2730.179931640625,2.8940000534057617,18.25,6832169984.0,24251.0,634953.0,64285500.0,331770000.0,3389030000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,22.275466537475587,22.73726615905762,22.28611791612528,22.44874692093576,23.92233909458595,20.629393922381823,44.532100649306365,0.7648317913861477,0.0160603511598722,0.0863393722783337,1.8274294794812969,22.22333335876465,22.341333389282227,22.062000274658203,22.87066650390625,23.39933204650879,22.159332275390625,21.798667907714844,23.000667572021484,23.504667282104492,23.75,0.0266666412353515
2018-03-07,9965.5703125,64.33999633789062,61.150001525878906,22.15333366394043,24801.359375,2726.800048828125,2.882999897003174,17.760000228881836,10929.5,65.77999877929688,62.58000183105469,22.166667938232425,24849.6796875,2730.60009765625,2.882999897003174,20.489999771118164,9692.1201171875,63.84000015258789,60.58000183105469,21.44933319091797,24535.119140625,2701.739990234375,2.8499999046325684,17.520000457763672,10803.900390625,65.43000030517578,62.29999923706055,21.695999145507812,24758.150390625,2710.179931640625,2.864000082015991,20.11000061035156,8797910016.0,36313.0,879119.0,75109500.0,394070000.0,3406690000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,22.131999969482425,22.73059959411621,22.24185649873033,22.395035419663877,23.846552886176543,20.62051349718527,47.32602309895742,0.7614391453810269,-0.009895312237905,0.067092435375086,-0.5298292061734103,21.8799991607666,22.22333335876465,22.341333389282227,22.062000274658203,22.87066650390625,22.25,22.159332275390625,21.798667907714844,23.000667572021484,23.504667282104492,-0.184000015258789
2018-03-08,9395.009765625,63.61000061035156,60.119998931884766,21.940000534057617,24895.2109375,2738.969970703125,2.865999937057495,16.540000915527344,10147.400390625,64.55000305175781,61.400001525878906,22.219999313354492,24950.490234375,2740.449951171875,2.888000011444092,17.68000030517578,9335.8701171875,63.43000030517578,59.95000076293945,21.751333236694336,24703.05078125,2722.64990234375,2.8480000495910645,14.90999984741211,9951.4404296875,64.55000305175781,61.33000183105469,22.19066619873047,24853.41015625,2732.75,2.884999990463257,17.559999465942383,7186089984.0,44008.0,720510.0,53493000.0,327300000.0,3206040000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,22.107600021362305,22.616799736022948,22.141237843839427,22.3123018040991,23.800855796301,20.75867732290066,45.40375935921555,0.7405267833295361,-0.0471362063181217,0.0442467070364444,-1.904670940562729,22.15333366394043,21.8799991607666,22.22333335876465,22.341333389282227,22.062000274658203,21.695999145507812,22.25,22.159332275390625,21.798667907714844,23.000667572021484,0.037332534790039
2018-03-09,9337.5498046875,65.48999786376953,62.040000915527344,21.81133270263672,25335.740234375,2786.570068359375,2.8940000534057617,14.640000343322754,9466.349609375,65.62000274658203,62.18000030517578,21.89933204650879,25336.330078125,2786.570068359375,2.9140000343322754,16.75,8513.0302734375,63.70000076293945,60.13999938964844,21.4913330078125,25004.890625,2751.5400390625,2.869999885559082,13.3100004196167,9414.6904296875,63.849998474121094,60.27000045776367,21.606666564941406,25004.890625,2752.909912109375,2.875,16.40999984741211,8704190464.0,33619.0,659722.0,82602000.0,371570000.0,3376870000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,22.001599884033205,22.450933074951173,22.031269463438527,22.22121651292412,23.69303175864571,20.97816784920341,44.23670236156027,0.7196796935377919,-0.0860404807527999,0.0181892694785955,-2.479954119932048,21.940000534057617,22.15333366394043,21.8799991607666,22.22333335876465,22.341333389282227,22.19066619873047,21.695999145507812,22.25,22.159332275390625,21.798667907714844,-0.3333339691162109
2018-03-12,9205.1201171875,64.94999694824219,61.36000061035156,23.034000396728516,25178.609375,2783.02001953125,2.869999885559082,15.779999732971191,9937.5,65.83000183105469,62.33000183105469,23.1473331451416,25449.150390625,2796.97998046875,2.9010000228881836,16.350000381469727,8956.4296875,64.18000030517578,60.66999816894531,21.766666412353516,25152.01953125,2779.260009765625,2.869999885559082,15.18000030517578,9602.9296875,65.54000091552734,62.099998474121094,21.90733337402344,25372.439453125,2790.5400390625,2.8989999294281006,15.279999732971191,6457399808.0,19165.0,537990.0,123960000.0,362580000.0,3216960000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,22.163733291625977,22.371533203125,22.365513107868523,22.36899540088855,23.68767128041251,21.18206157633798,55.84996917643955,0.7668930534842415,-0.0180057745190538,0.0109502606790656,3.208170883663531,21.81133270263672,21.940000534057617,22.15333366394043,21.8799991607666,22.22333335876465,21.606666564941406,22.19066619873047,21.695999145507812,22.25,22.159332275390625,0.0960006713867223
2018-03-13,9194.849609375,64.63999938964844,60.709999084472656,22.78933334350586,25007.029296875,2765.31005859375,2.8480000495910645,16.350000381469727,9470.3798828125,65.66000366210938,61.970001220703125,23.1473331451416,25376.400390625,2801.89990234375,2.871999979019165,16.979999542236328,8958.1904296875,64.04000091552734,60.27000045776367,21.766666412353516,24947.5,2758.679931640625,2.8299999237060547,15.029999732971191,9173.0400390625,64.91999816894531,61.369998931884766,21.90733337402344,25257.75,2792.31005859375,2.865999937057495,15.699999809265137,5991139840.0,34247.0,747738.0,89487000.0,447880000.0,3324290000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,22.345600128173828,22.310533332824708,22.506786519747635,22.445420481364422,23.692499153151218,21.298433692918117,53.451058891887286,0.8107340305773734,0.0159853645753109,0.0119572814583147,2.562259440796609,23.034000396728516,21.81133270263672,21.940000534057617,22.15333366394043,21.8799991607666,21.90733337402344,21.606666564941406,22.19066619873047,21.695999145507812,22.25,-1.1266670227050746
2018-03-14,8269.8095703125,64.88999938964844,60.959999084472656,21.775333404541016,24758.119140625,2749.47998046875,2.816999912261963,17.229999542236328,9355.849609375,65.19000244140625,61.33000183105469,22.65399932861328,25130.119140625,2777.110107421875,2.8570001125335693,17.59000015258789,8068.58984375,64.06999969482422,60.11000061035156,21.59533309936523,24668.830078125,2744.3798828125,2.8010001182556152,14.9399995803833,9214.650390625,64.66999816894531,60.869998931884766,22.450666427612305,25086.970703125,2774.06005859375,2.8499999046325684,16.59000015258789,6438230016.0,29439.0,665017.0,119511000.0,356830000.0,3394630000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,22.270000076293947,22.201000022888184,22.262968814678764,22.32358646739653,23.664210289428997,21.35552256732149,44.85251371945926,0.8381101886890344,-0.0384544545083542,0.0018749342649809,-5.644621546081408,22.78933334350586,23.034000396728516,21.81133270263672,21.940000534057617,22.15333366394043,21.90733337402344,21.90733337402344,21.606666564941406,22.19066619873047,21.695999145507812,-0.3386669158935547
2018-03-15,8300.8603515625,65.12000274658203,61.189998626708984,21.706666946411133,24873.66015625,2747.330078125,2.825999975204468,16.59000015258789,8428.349609375,65.38999938964844,61.540000915527344,22.190000534057617,25053.869140625,2763.030029296875,2.8350000381469727,17.40999984741211,7783.0498046875,64.61000061035156,60.81999969482422,21.406667709350582,24753.2890625,2741.469970703125,2.808000087738037,15.960000038146973,8290.759765625,64.8499984741211,60.95000076293945,21.958667755126953,24837.2890625,2754.27001953125,2.812999963760376,16.989999771118164,6834429952.0,22542.0,430201.0,98472000.0,316310000.0,3543710000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,22.22333335876465,22.165466690063475,22.077534858589555,22.211419281762826,23.684532742949106,21.278733438996696,44.33242012444741,0.8341975198331772,-0.0861461731910075,-0.0157292872262167,-7.513133440698562,21.775333404541016,22.78933334350586,23.034000396728516,21.81133270263672,21.940000534057617,22.450666427612305,21.90733337402344,21.90733337402344,21.606666564941406,22.19066619873047,0.1833343505859375
2018-03-16,8338.349609375,66.20999908447266,62.34000015258789,21.42333221435547,24946.509765625,2752.010009765625,2.8480000495910645,15.800000190734863,8585.150390625,66.41999816894531,62.540000915527344,21.82666778564453,25031.0,2761.85009765625,2.8589999675750732,16.719999313354492,8005.31005859375,64.88999938964844,61.08000183105469,21.271333694458008,24857.08984375,2749.969970703125,2.822999954223633,15.229999542236328,8322.91015625,65.05000305175781,61.189998626708984,21.528667449951172,24877.33984375,2750.570068359375,2.822999954223633,16.600000381469727,5289379840.0,29187.0,202493.0,91759500.0,654240000.0,5429140000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,22.145733261108397,22.0736665725708,21.859467310511526,22.068130724052395,23.72267956989662,21.146319911304552,42.160041127894566,0.8142787035012734,-0.1451319579275427,-0.0416098213664819,-10.091770144149375,21.706666946411133,21.775333404541016,22.78933334350586,23.034000396728516,21.81133270263672,21.958667755126953,22.450666427612305,21.90733337402344,21.90733337402344,21.606666564941406,-0.1779994964599609
2018-03-19,8630.650390625,66.05000305175781,62.060001373291016,20.90399932861328,24610.91015625,2712.919921875,2.8450000286102295,19.020000457763672,8675.8701171875,66.3499984741211,62.349998474121094,21.38333320617676,24893.689453125,2741.3798828125,2.878999948501587,21.8700008392334,8182.39990234375,65.38999938964844,61.36000061035156,20.64466667175293,24453.140625,2694.590087890625,2.8340001106262207,16.559999465942383,8344.1201171875,66.12000274658203,62.22999954223633,21.100000381469727,24893.689453125,2741.3798828125,2.874000072479248,16.6299991607666,6729110016.0,28050.0,115962.0,112264500.0,377990000.0,3327460000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,21.719733047485352,21.941733169555665,21.540977983212112,21.85647047033619,23.81246165838042,20.910337833501902,38.441714032211735,0.8117349062942208,-0.2311202307811584,-0.0795119032494172,-10.664119441254796,21.42333221435547,21.706666946411133,21.775333404541016,22.78933334350586,23.034000396728516,21.528667449951172,21.958667755126953,22.450666427612305,21.90733337402344,21.90733337402344,-0.3233318328857422
2018-03-20,8913.4697265625,67.41999816894531,63.400001525878906,20.703332901000977,24727.26953125,2716.93994140625,2.878999948501587,18.200000762939453,9051.01953125,67.88999938964844,63.810001373291016,21.083332061767575,24803.609375,2724.219970703125,2.888999938964844,19.309999465942383,8389.8896484375,66.16999816894531,62.08000183105469,20.583999633789062,24650.640625,2710.050048828125,2.869999885559082,18.09000015258789,8619.669921875,66.19999694824219,62.099998474121094,20.9913330078125,24650.640625,2715.050048828125,2.869999885559082,18.3799991607666,6361789952.0,35782.0,717709.0,71464500.0,342510000.0,3272590000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,21.302532958984376,21.8240665435791,21.2617629558084,21.646809094093424,23.902076104695112,20.659256597941607,37.08086484441568,0.7894204435573845,-0.3118636897121085,-0.1259822605419555,-9.476477664239033,20.90399932861328,21.42333221435547,21.706666946411133,21.775333404541016,22.78933334350586,21.100000381469727,21.528667449951172,21.958667755126953,22.450666427612305,21.90733337402344,0.0873336791992187
2018-03-21,8929.2802734375,69.47000122070312,65.16999816894531,21.10199928283691,24682.310546875,2711.929931640625,2.9070000648498535,17.860000610351562,9177.3701171875,69.8499984741211,65.55000305175781,21.496000289916992,24977.650390625,2739.139892578125,2.936000108718872,18.3700008392334,8846.330078125,67.47000122070312,63.58000183105469,20.679332733154297,24655.400390625,2709.7900390625,2.869999885559082,16.260000228881836,8937.48046875,67.55999755859375,63.720001220703125,20.683332443237305,24723.490234375,2714.989990234375,2.9030001163482666,17.760000228881836,6043129856.0,43370.0,763768.0,89376000.0,343230000.0,3434780000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,21.167866134643553,21.71893310546875,21.20850839815124,21.547752764774057,23.92582057039463,20.523712129190333,41.510848792358864,0.7913666659291925,-0.3397677858823584,-0.1687393656100361,-4.351377843667285,20.703332901000977,20.90399932861328,21.42333221435547,21.706666946411133,21.775333404541016,20.9913330078125,21.100000381469727,21.528667449951172,21.958667755126953,22.450666427612305,-0.0200004577636718
2018-03-22,8728.4697265625,68.91000366210938,64.30000305175781,20.606666564941406,23957.890625,2643.68994140625,2.8320000171661377,23.34000015258789,9100.7099609375,69.91000366210938,65.73999786376953,21.254667282104492,24526.009765625,2695.679931640625,2.8499999046325684,23.809999465942383,8564.900390625,68.58000183105469,64.13999938964844,20.545333862304688,23938.740234375,2641.590087890625,2.799000024795532,18.1200008392334,8939.4404296875,69.7699966430664,65.5,20.926000595092773,24526.009765625,2691.360107421875,2.8499999046325684,18.1299991607666,5530390016.0,37699.0,689172.0,74097000.0,439280000.0,3765460000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,20.94786605834961,21.58559970855713,21.00789445374796,21.376646182986303,23.893002939198844,20.309396505381237,37.93686235011561,0.7855071483485219,-0.397271693017295,-0.2144458310914879,-7.764383593921879,21.10199928283691,20.703332901000977,20.90399932861328,21.42333221435547,21.706666946411133,20.683332443237305,20.9913330078125,21.100000381469727,21.528667449951172,21.958667755126953,-0.175998687744137
2018-03-23,8879.6201171875,70.44999694824219,65.87999725341797,20.1026668548584,23533.19921875,2588.260009765625,2.8299999237060547,24.8700008392334,8879.6201171875,70.56999969482422,66.0,20.75,24108.470703125,2657.669921875,2.8519999980926514,26.010000228881836,8360.6201171875,68.80000305175781,64.11000061035156,20.030000686645508,23509.060546875,2585.889892578125,2.825000047683716,21.6299991607666,8736.25,68.9000015258789,64.27999877929688,20.75,23995.1796875,2646.7099609375,2.8450000286102295,24.020000457763672,5954120192.0,49285.0,752994.0,99823500.0,482550000.0,3829380000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,20.683732986450195,21.414733123779296,20.706151920784777,21.145013577872135,23.80933882800175,20.056327370728717,34.66633922448881,0.7808280172775197,-0.4780024040496684,-0.267157145683124,-9.542522130551047,20.606666564941406,21.10199928283691,20.703332901000977,20.90399932861328,21.42333221435547,20.926000595092773,20.683332443237305,20.9913330078125,21.100000381469727,21.528667449951172,0.1433334350585937
2018-03-26,8209.400390625,70.12000274658203,65.55000305175781,20.278667449951172,24202.599609375,2658.550048828125,2.8429999351501465,21.030000686645508,8530.080078125,71.05000305175781,66.55000305175781,20.506000518798828,24232.30078125,2661.360107421875,2.8540000915527344,24.540000915527344,7921.43017578125,69.66999816894531,65.08000183105469,19.423999786376953,23741.220703125,2601.81005859375,2.819000005722046,20.709999084472656,8498.4697265625,70.63999938964844,65.9000015258789,20.48933219909668,23825.740234375,2619.35009765625,2.8540000915527344,23.40999984741211,5921039872.0,28882.0,585899.0,125628000.0,479540000.0,3538080000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,20.558666610717772,21.139199829101564,20.563657097173575,20.987496100068324,23.55097731768069,19.95975571454587,36.71799537593394,0.8023403540735451,-0.5217657067707684,-0.3180788579006529,-7.318700970001886,20.1026668548584,20.606666564941406,21.10199928283691,20.703332901000977,20.90399932861328,20.75,20.926000595092773,20.683332443237305,20.9913330078125,21.100000381469727,0.3866653442382812
2018-03-27,7833.0400390625,70.11000061035156,65.25,18.61199951171875,23857.7109375,2612.6201171875,2.7860000133514404,22.5,8232.7802734375,71.02999877929688,66.41000366210938,20.284666061401367,24446.220703125,2674.780029296875,2.8410000801086426,24.059999465942383,7797.27978515625,69.45999908447266,64.52999877929688,18.478666305541992,23708.73046875,2596.1201171875,2.7860000133514404,19.84000015258789,8200.0,70.20999908447266,65.52999877929688,20.266666412353516,24276.619140625,2667.570068359375,2.8410000801086426,20.329999923706055,5378250240.0,15583.0,670811.0,208080000.0,524480000.0,3761320000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,20.140399932861328,20.72146644592285,19.913104568688635,20.55558762945931,23.62091302643113,19.411086752316436,27.81142578550056,0.8740303113439615,-0.6830607144395096,-0.3910752292084242,-15.985558679080448,20.278667449951172,20.1026668548584,20.606666564941406,21.10199928283691,20.703332901000977,20.48933219909668,20.75,20.926000595092773,20.683332443237305,20.9913330078125,-0.0120010375976562
2018-03-28,7954.47998046875,69.52999877929688,64.37999725341797,17.185333251953125,23848.419921875,2605.0,2.7750000953674316,22.8700008392334,8122.89013671875,70.25,65.12999725341797,17.91200065612793,24092.470703125,2632.64990234375,2.7899999618530273,24.940000534057617,7809.169921875,68.77999877929688,63.720001220703125,16.80666732788086,23728.669921875,2593.06005859375,2.74399995803833,21.709999084472656,7836.830078125,69.68000030517578,64.69999694824219,17.6386661529541,23883.080078125,2611.300048828125,2.7720000743865967,22.520000457763672,4935289856.0,16988.0,697678.0,315021000.0,530040000.0,3875720000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,0,19.35706672668457,20.262466430664062,19.003847463110137,19.94281410627637,23.968764383026805,18.49470207052544,22.72901168227912,0.9405518736649564,-0.9154554139397426,-0.4959512661546879,-21.67122682938767,18.61199951171875,20.278667449951172,20.1026668548584,20.606666564941406,21.10199928283691,20.266666412353516,20.48933219909668,20.75,20.926000595092773,20.683332443237305,-0.9733333587646484
2018-03-29,7165.7001953125,70.2699966430664,64.94000244140625,17.742000579833984,24103.109375,2640.8701171875,2.740999937057495,19.969999313354492,7994.330078125,70.43000030517578,65.26000213623047,18.06399917602539,24314.30078125,2659.070068359375,2.7750000953674316,23.049999237060547,7081.3798828125,69.12999725341797,64.16000366210938,16.547332763671875,23928.130859375,2609.719970703125,2.739000082015991,19.600000381469727,7979.06982421875,69.80999755859375,64.69000244140625,17.099332809448242,23949.1796875,2614.409912109375,2.7679998874664307,22.8700008392334,6361229824.0,37805.0,562819.0,227560500.0,463550000.0,3572360000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,18.784133529663087,19.86599979400635,18.58323183535142,19.542666192377748,24.114522310674666,17.91694417339516,28.23950222306739,0.9817029121427108,-1.0426919823902878,-0.6052994094018079,-18.656962315332535,17.185333251953125,18.61199951171875,20.278667449951172,20.1026668548584,20.606666564941406,17.6386661529541,20.266666412353516,20.48933219909668,20.75,20.926000595092773,-0.0860004425048828
2018-03-30,7165.7001953125,70.2699966430664,64.94000244140625,17.742000579833984,24103.109375,2640.8701171875,2.740999937057495,19.969999313354492,7994.330078125,70.43000030517578,65.26000213623047,18.06399917602539,24314.30078125,2659.070068359375,2.7750000953674316,23.049999237060547,7081.3798828125,69.12999725341797,64.16000366210938,16.547332763671875,23928.130859375,2609.719970703125,2.739000082015991,19.600000381469727,7979.06982421875,69.80999755859375,64.69000244140625,17.099332809448242,23949.1796875,2614.409912109375,2.7679998874664307,22.8700008392334,6361229824.0,37805.0,562819.0,227560500.0,463550000.0,3572360000.0,0.0,0.0,249.577,199.3,4.0,101.4,1.51,243135.0,102.1943,62.9,1,18.312000274658203,19.4978666305542,18.30282141684561,19.215272444642515,24.129862447622607,17.441670755502393,28.23950222306739,1.0199145907291969,-1.1304962228300006,-0.7103387720874466,-22.97473181274298,17.742000579833984,17.185333251953125,18.61199951171875,20.278667449951172,20.1026668548584,17.099332809448242,17.6386661529541,20.266666412353516,20.48933219909668,20.75,-0.6426677703857422
2018-04-02,7083.7998046875,67.63999938964844,63.0099983215332,16.832000732421875,23644.189453125,2581.8798828125,2.7320001125335693,23.6200008392334,7135.47021484375,70.02999877929688,65.41999816894531,17.35533332824707,24123.80078125,2638.300048828125,2.7739999294281006,25.719999313354492,6816.580078125,67.4800033569336,62.79999923706055,16.305999755859375,23344.51953125,2553.800048828125,2.7170000076293945,20.440000534057617,6844.85986328125,69.41999816894531,64.91000366210938,17.083999633789062,24076.599609375,2633.449951171875,2.763000011444092,21.06999969482422,4333440000.0,25064.0,582742.0,241710000.0,509820000.0,3635780000.0,0.0,0.0,250.227,200.3,4.0,98.8,1.69,242184.0,103.3551,62.9,0,17.622666931152345,19.09066677093506,17.812547855371033,18.781950315147853,24.20475600561633,16.82764393487439,24.87615297188611,1.0496350359610118,-1.258998151482821,-0.8200706479665215,-26.14088144347412,17.742000579833984,17.742000579833984,17.185333251953125,18.61199951171875,20.278667449951172,17.099332809448242,17.099332809448242,17.6386661529541,20.266666412353516,20.48933219909668,-0.6580009460449219
2018-04-03,7456.10986328125,68.12000274658203,63.5099983215332,17.8353328704834,24033.359375,2614.449951171875,2.7839999198913574,21.100000381469727,7530.93994140625,68.41999816894531,63.86000061035156,18.22333335876465,24044.349609375,2619.139892578125,2.7839999198913574,23.3799991607666,7072.490234375,67.58999633789062,62.86000061035156,16.965999603271484,23664.330078125,2575.489990234375,2.753000020980835,20.920000076293945,7102.259765625,67.6500015258789,62.88999938964844,17.988000869750977,23698.330078125,2592.169921875,2.759000062942505,23.030000686645508,5499700224.0,22815.0,527289.0,282666000.0,394130000.0,3395840000.0,0.0,0.0,250.227,200.3,4.0,98.8,1.69,242184.0,103.3551,62.9,0,17.467333602905274,18.8038667678833,17.820142860408488,18.60983805248159,24.122808002778633,16.505125308683766,34.18372331574153,1.0740420067025662,-1.2652908520750472,-0.9091146887882268,-18.09387007243697,16.832000732421875,17.742000579833984,17.742000579833984,17.185333251953125,18.61199951171875,17.083999633789062,17.099332809448242,17.099332809448242,17.6386661529541,20.266666412353516,1.1560001373291016
2018-04-04,6853.83984375,68.0199966430664,63.369998931884766,19.12933349609375,24264.30078125,2644.68994140625,2.788000106811523,20.059999465942383,7469.8798828125,68.2699966430664,63.63999938964844,19.224666595458984,24308.9609375,2649.860107421875,2.7950000762939453,24.510000228881836,6803.8798828125,66.69999694824219,62.060001373291016,16.799999237060547,23523.16015625,2573.610107421875,2.747999906539917,19.86000061035156,7456.41015625,68.13999938964844,63.59000015258789,16.851999282836914,23654.150390625,2584.0400390625,2.756999969482422,21.68000030517578,4936000000.0,39674.0,760596.0,298450500.0,388540000.0,3369230000.0,0.0,0.0,250.227,200.3,4.0,98.8,1.69,242184.0,103.3551,62.9,1,17.856133651733398,18.606600189208983,18.256539738970243,18.70429176950198,23.9070748054946,16.41845848918313,43.84664885695038,1.1705152461094142,-1.152576640500893,-0.95780707913076,-11.873464759376638,17.8353328704834,16.832000732421875,17.742000579833984,17.742000579833984,17.185333251953125,17.988000869750977,17.083999633789062,17.099332809448242,17.099332809448242,17.6386661529541,-0.9833335876464844
